ID,y
1,80.16714576748552
2,95.64114801362408
3,79.56327838276303
4,80.24525868910997
5,112.70577337524306
8,92.26190821152417
10,113.44780814319505
11,94.84463483186354
12,118.62685075028699
14,94.28447827723564
15,118.54141482498315
16,107.15027224408553
17,97.20205131416876
19,96.63559574192978
20,110.33302626975605
21,97.02558294526395
22,119.63294793958178
23,97.19795739526234
26,96.94650826247681
28,93.54520131922501
29,97.19611629362794
33,97.19488889253832
35,96.03860796496329
41,97.20144535944709
42,94.27432774766214
43,120.09360220615878
45,108.02692731900045
46,104.94539559418011
51,94.51678702627963
53,77.60277224304664
55,116.14230519391047
56,94.96889315443197
57,107.47736828868895
58,94.60248423885959
59,107.80361745504732
63,110.91915501731444
64,98.23617848506896
65,108.7224364804315
69,96.59747667361361
71,98.55658482428834
72,104.53821634067154
73,95.89761016993485
76,107.16223416770946
77,108.24099766264007
78,114.61068561775237
82,95.81474903551074
83,108.71691317552826
84,96.32397223661182
85,104.3106062083429
87,111.03369170141585
88,97.18702339664415
89,113.18691353889706
91,95.21353800116654
93,96.01193728966241
94,107.9474390174547
95,94.27011252503763
96,113.47669588946225
97,93.63598425101495
98,112.25781823552569
99,94.28119123520169
101,105.00951704375571
103,113.18261763508342
104,94.28068031540617
105,110.57255358855389
110,98.55299950336422
111,111.15710436586387
113,113.65395437437051
114,92.66381828650712
115,111.38160672185928
117,113.17832173126979
120,92.42355542657816
121,114.1941835462022
122,94.06821092031312
123,113.17394896776932
126,114.13012687859006
132,113.09623575177835
135,107.2161997671172
137,104.94056598469649
138,97.68637001274085
140,94.86085517433551
142,113.78728243344007
144,114.88943299883664
148,89.15472363396667
149,112.14893045001376
155,93.85396707781608
156,113.35091749639365
157,93.61757323467079
162,111.56907124994818
163,95.45451097897755
167,91.73773435356213
172,120.05401852101883
179,113.53208593515043
180,94.06616592664406
181,111.74955077795963
182,97.77805173985702
183,113.1580696132912
185,113.1574559127464
187,112.40737724563594
188,95.80964375904095
189,96.17556672335962
191,94.24342075595412
192,116.39685175106644
193,96.1802691096834
194,112.92536684841622
195,91.67774144611339
196,114.71158859174311
198,102.26731222876668
199,114.50126172460202
201,108.36291479957306
204,98.07337760522432
205,106.62181969112439
206,93.5857070545648
210,95.76253014404617
211,104.9757635137914
216,113.03926665748772
219,118.56783837844367
220,95.10471451772173
221,111.02803728278603
226,111.7357425157015
227,92.96435908254406
228,112.71933601211472
230,111.61989956902362
231,93.594866314513
235,119.57434728337601
236,95.42663396308923
238,111.69875619585855
242,109.22749833749172
243,95.2217384645711
244,78.97360712316589
245,112.54799783127369
247,114.06615724738262
248,92.74369119077997
249,93.10821835298766
250,111.38317873687662
251,95.4220312090032
253,119.56882397847276
254,95.22020595583469
256,97.75770840755965
257,93.61035306680178
258,114.24266265081354
259,94.27322647022459
262,86.35899830182926
266,94.11789011824007
267,112.58381765027345
272,104.91236146540076
273,113.13045308877497
275,95.62776660195047
276,116.77768076319398
279,96.91796555236303
280,108.65646367186494
283,92.5039669164573
285,112.72926639899266
288,113.12585033468893
289,95.37164050226872
290,108.30818427292435
291,96.67914525320077
292,111.06440800348754
293,109.62288827808257
296,96.81426114078907
297,112.37770660540524
298,114.55463616675422
299,95.74590970912737
304,93.29474015794283
305,79.93157781559391
306,96.1150450422687
307,111.68121397396001
311,116.28715741081777
313,111.72050415093292
314,93.298544025781
316,91.96932180888224
324,91.87470594219856
327,94.69279395493797
329,93.53927331431072
330,112.84025111549015
337,109.0056153440865
338,98.9652637149686
339,108.53649879862766
340,96.71549732693876
343,91.5601772246334
345,118.44465986963428
346,92.42133114483597
347,112.7713087566449
349,116.88572695072764
350,89.20250708965293
352,115.25603503174727
353,92.16207229480263
354,81.37882553883512
357,95.28223033938775
358,110.75869045259311
362,114.59449028170275
364,118.66576122999373
365,105.4477382171699
366,99.18308161239922
367,113.02475696412588
368,97.73441860237699
370,81.7532279333652
373,94.18362562743121
377,94.55365349450187
378,111.25242919489916
382,107.06608516708225
384,112.66921455234792
390,93.96594475064477
392,113.6826808171036
393,113.21601565419932
395,98.98088176422941
396,109.65230754803274
399,79.34604743825864
406,111.69196707559948
408,111.69135337505467
409,95.1174147702949
410,78.89490965496859
412,115.36338887655698
413,92.52657728019531
419,93.77595909698053
420,110.55098002224207
421,92.15605761644251
430,100.17704161980504
434,94.76946403241381
436,97.92655173471938
437,94.7949741177194
438,91.68815807888788
439,112.18857030726598
440,95.91223152184561
443,114.21151339035558
446,97.33740289839089
448,93.9401820454398
452,97.07162598567584
453,105.98304263125527
457,107.52776094788271
458,95.45203195006415
459,117.8659014818296
460,104.64066825425624
462,110.08290020689111
464,104.33142472532691
465,118.49010039416062
467,121.64556326547564
471,111.97521746632987
472,80.22876009435085
473,95.11094267241486
475,97.72142052572067
480,96.13513432394186
488,109.90422840544328
490,111.62506037411033
491,104.37337182702385
492,79.2542565181378
493,95.24061647076908
497,90.09696960053672
498,114.00531516663344
499,96.07493757039404
500,105.02401397959213
501,95.41141653594596
502,110.13074949806878
506,75.8593187054791
510,107.86490511604677
511,92.17256409265426
512,93.52425099306835
516,91.50572937833374
518,95.85796755466905
519,113.10096935097485
521,88.8098574737885
522,110.80438044247488
526,111.82331981544489
529,95.56454529416028
532,110.92761855765926
533,96.526665423029
536,113.26350556988193
537,100.5136367186621
539,96.01218502262927
540,104.89997780930383
541,96.75560655552599
543,96.03726805725222
546,113.99776812888175
547,95.56400088293421
548,83.24750210099532
551,93.54298136779593
552,103.77924090354081
556,109.67196277521053
557,98.77753602028801
558,112.96614856209699
559,98.49455141157324
560,107.02662775392615
562,106.53744217900953
566,98.30494670793473
570,113.98322194702045
571,94.75385618121744
572,108.56461057505138
573,95.6755431606915
575,118.45634686419633
576,111.99180892621241
577,91.89799864116938
579,92.0596362307615
580,111.25629693569107
581,112.92878630979268
589,111.59468219714248
591,105.41873502585499
593,97.51997344975464
594,108.94088573828401
595,96.02192643329866
598,93.55598025739789
602,112.85213485163442
604,113.27144656917754
606,111.23722222126256
608,98.93358287866258
609,104.85138428810316
610,94.30187362812724
616,112.75454865410245
617,96.35292063656772
618,105.6326919945773
620,107.08122264462482
622,114.95885202071926
623,93.02232318771784
624,110.8842023967854
626,110.09661676768891
628,111.88260458636337
629,94.08613720945023
630,111.49490664279057
637,99.19963165056711
638,108.91589599249048
643,94.76928762134825
645,96.08450402899543
646,119.48683870018509
648,99.48432684292882
652,98.22405763631672
653,94.75611531128531
654,113.95744652413863
656,114.4856454517366
657,94.60917423355814
659,98.0719098221723
660,107.21316690794531
663,93.10447111288647
664,113.20090435898439
666,106.02639461466791
668,110.88923811389064
669,95.89975902144388
671,98.46141801570431
675,91.46814936122833
677,95.19342894888896
678,111.97687926052023
679,109.69566132511125
682,96.55900012545285
685,106.95678369947066
687,97.77962625443969
688,94.92087943928358
693,111.13985644535008
696,94.07472677477355
698,95.95742184635697
701,97.0042710446779
704,109.21160372010912
705,118.46235031910999
709,112.68728840005454
710,96.52828823804299
711,109.06238038730507
712,96.35791398229384
714,110.29854238185989
715,94.8421764263229
716,111.54444812618736
717,95.34711478540126
720,118.31832693112332
721,94.06727320794874
724,107.72765784794399
725,97.01286708212312
726,113.05601059015589
728,113.00308346380227
731,92.85237769393567
734,105.95740677139948
738,92.83559588925823
745,111.93909912696608
746,92.92018774727343
751,77.00551445877525
754,92.57705927497621
756,93.2255987276951
758,92.20026486273552
759,111.14284248341784
761,119.49540011987733
766,95.78218462639045
767,116.10583366790748
768,92.96656581185948
769,111.97040566542431
770,95.68378664267973
771,79.15738120577748
772,105.94675487645584
773,93.43617566855768
774,113.85486045689895
776,112.5376651592061
777,95.14145377820277
780,119.85393665176605
782,104.81445595702242
787,106.06473884357047
788,95.92451521844103
792,92.87693884810719
793,113.22883409899947
798,94.01821212656311
800,90.80743156014853
806,111.51683160167113
809,112.34598402135966
811,111.55529679189712
812,92.00569123524963
814,118.37174556273212
816,107.04485558291987
817,98.57728062176172
818,118.1481599551743
820,111.7511488588319
823,95.31505708807477
829,92.24263479991725
830,110.88910490415985
831,90.6064102212453
834,110.68692318362764
839,97.29095075409268
841,77.44867475082057
844,104.12007703183068
845,94.30076228496728
848,93.11654952339582
850,93.08415515363787
851,105.01671148087712
852,96.84421725115577
854,93.78563939504484
855,96.74191498664383
856,108.68448111729322
859,103.76513017804768
861,113.82816448319991
864,96.0120328239803
865,113.85435793451519
866,92.21592507721587
867,92.31626370137712
869,96.3081760932239
871,91.04557396589867
872,111.49657948369254
882,106.71713635926916
883,94.62042417374505
885,98.9540075283591
888,94.49567643955767
893,110.37958468823587
901,111.92460841581935
903,104.23568542843398
904,93.55959911576947
905,105.33096986174063
910,96.07418717766339
911,110.72420119586263
914,112.62896631106345
918,114.28545835714965
921,92.22267075004876
928,96.97581644924946
929,105.6262566298489
932,97.09806040041869
933,108.2183161871931
934,96.06682277112573
935,113.28904877086836
937,79.33314716151989
939,95.53826144842971
940,103.80717135422195
941,95.80475659312839
942,105.4708924429393
943,95.93458398443225
944,104.19021568595845
947,111.47356571326235
949,112.5255530951805
951,111.8657335324991
952,97.20053207417664
953,104.22034291481386
954,82.32687692733886
957,113.70949861304742
959,94.48090218603065
960,119.141332817674
963,118.32602487214413
965,111.4680424083591
967,106.56408691883398
971,96.50045477440096
972,79.56440731141933
973,97.60983992909664
974,112.27632728603716
975,93.27786898136222
978,123.88627914315198
980,114.75408418214647
981,96.21554642407224
984,113.14219341389045
986,96.05086655696078
988,92.89905875193091
989,110.96104907746914
990,107.54371079814325
992,111.89668504103071
996,94.57104945047902
999,114.35013224387383
1000,93.73953185865068
1001,113.81262629746843
1002,91.54948016824324
1003,112.4680101473707
1004,92.05546172770744
1008,110.17400805017886
1009,95.91054174763377
1010,110.83842218139795
1012,117.26942976459014
1013,88.8371306171685
1014,112.09632791467617
1015,91.2037075902744
1016,118.2823409553019
1019,92.58466597665594
1020,113.16009417664165
1021,96.0401267974267
1022,109.01955342914768
1024,96.03920624660948
1025,82.05773992571459
1027,96.38274582938789
1028,105.22180688918503
1029,93.0141862911732
1030,95.75738643625397
1033,113.51483003830964
1036,90.74286275554043
1037,109.87297875081902
1038,92.48163247376354
1042,95.50665587037224
1043,106.33129631517573
1044,93.32712370258335
1045,112.39354909953076
1047,117.74284700546366
1050,95.91156216139142
1051,110.30368149279136
1054,95.2578851013522
1056,96.19253265364205
1057,94.6081635049543
1059,95.18983242212586
1062,101.14230946061119
1063,106.76923592900044
1064,96.19007785146283
1066,92.88128004263667
1070,107.16419465660309
1076,110.87799254133239
1077,95.01716837189322
1078,113.83824810944233
1080,111.88118723316468
1082,114.16979989023653
1083,94.46326148884404
1089,112.38090294895842
1091,94.43113301698794
1093,96.99124417930653
1097,95.90515281177748
1099,89.51621929149053
1101,96.01332595836249
1103,93.42749269732913
1104,110.4895598956987
1106,113.40693503911149
1109,96.6990689932613
1110,112.54625972077679
1111,94.33403521540804
1112,112.56721943969634
1114,94.17483546581165
1116,96.04532820513609
1117,112.68823115274428
1120,90.90243185108599
1124,112.8991991642348
1125,93.61552729361341
1126,111.45240341273922
1134,113.24170745689935
1137,91.31976779322218
1138,111.72784768571881
1144,111.38335710076755
1145,95.83964187984523
1146,93.02972769551002
1148,93.26366234557189
1150,90.81096378569927
1152,104.02331433065866
1153,95.63546385914483
1154,106.02644182248984
1155,95.49714982472362
1157,94.276492548088
1162,95.46758102041193
1165,113.051102848416
1166,95.27338888696963
1167,109.37852061003267
1168,95.96526069855204
1169,103.66775377633087
1171,119.27136570750316
1172,98.50675406811621
1173,103.66652637524126
1174,96.48418903229393
1176,98.98679475840426
1177,104.72995666014319
1178,95.0167893621132
1182,111.65911263808111
1186,95.90498112799362
1187,116.65992941530926
1188,92.80431622629762
1189,119.72618207308139
1191,107.69041833810628
1192,95.88075011072311
1197,110.61078330115865
1198,92.58547189272777
1200,79.61396481057092
1201,96.59023557420228
1203,96.66717221911259
1209,118.24828688786108
1214,102.97684262172707
1218,112.47772576973769
1222,93.00408132281656
1226,100.76206519037403
1228,95.36870228590207
1230,88.39151687041516
1232,78.13163705655853
1233,94.93444689280653
1236,117.64146820810024
1238,95.32946501948234
1241,111.3535926243445
1244,105.35440144938815
1246,93.89895643184758
1247,116.23312302384383
1250,113.26397774045323
1251,92.59794482867393
1254,114.07381118688755
1255,96.29013212287127
1256,112.3070719703081
1257,93.24133450095538
1258,89.62182411647944
1259,111.38920059804857
1260,97.77805620915996
1263,111.3332169313038
1267,77.21346499143829
1268,111.44266212218514
1271,95.87021936540575
1272,110.26103561772327
1274,108.108189196453
1275,95.43290693963043
1276,110.23238736422877
1277,92.99868103146225
1279,92.98891660928047
1281,96.7294587097955
1282,92.77547230069176
1283,114.84796701094136
1285,111.5188825510929
1286,92.67071591282959
1289,112.0479005371292
1296,113.9431781469792
1299,90.75161810806344
1301,94.47520730012423
1306,91.94860902356939
1307,97.0172399047297
1308,90.06289655409185
1313,110.22103390414988
1314,95.87459833185561
1315,112.48335541493425
1316,93.66213580014612
1317,110.2609377816676
1319,93.05203278503681
1323,94.72497084853335
1324,107.71530551525424
1325,96.3775247642851
1328,110.42517023268312
1329,95.9041623485401
1330,113.68199888817108
1331,93.51901968864708
1332,104.6952581786009
1337,95.9795226212967
1338,112.6604293794812
1339,88.54533704733116
1340,113.9963809420465
1343,112.15258960822015
1347,102.986858703474
1348,96.81066720402808
1349,107.0525798022497
1352,92.91019610759518
1354,96.54384843869087
1359,110.3760215532573
1360,94.7395595138692
1363,110.19050223733717
1364,93.8111775437367
1365,107.44653851718161
1366,99.61339774647585
1372,97.51781926996712
1375,107.93231072721093
1376,94.87407961746923
1378,89.09286281221355
1379,111.20478555835986
1380,95.87139430056226
1381,103.54638108678162
1384,115.15302107021364
1387,90.6682948522921
1388,110.78474283290448
1392,78.22953743196022
1394,106.64976558634501
1395,95.52100874177808
1396,111.318347970489
1398,96.45483881248707
1399,111.31742741967179
1400,91.05862702647042
1401,92.50703481902131
1403,100.6740359038675
1404,115.49753181762114
1406,111.31527946776497
1407,94.45098250268104
1408,111.23240321000551
1410,77.11326497068481
1412,111.27230708752323
1413,97.01197262815299
1415,96.84822817205053
1420,111.22872100673669
1422,112.35880788236766
1423,111.09076835610117
1424,111.22749360564708
1425,99.97020439148142
1426,77.10835536632636
1427,96.5421173262945
1429,89.82227730668477
1430,111.82312253888652
1431,96.54772725927535
1432,104.75005285406534
1434,110.16322748796846
1437,96.0891707410631
1438,106.28601909079197
1440,112.78125642411278
1441,112.98265744931878
1442,94.87946045839901
1444,112.95026779524669
1445,97.22026598375439
1446,104.94708787315355
1448,92.0333433828405
1453,94.58911748607505
1454,111.25941937608232
1455,95.74372805728133
1456,115.47898116717992
1458,111.25819197499271
1459,92.43063776541617
1461,96.11362603353318
1465,90.6443605310447
1466,108.82221485786452
1469,94.62385027696267
1472,94.5832873308994
1474,94.07345782772181
1477,113.78726115852535
1479,110.33354088656836
1482,89.23028652302335
1483,78.11996975827704
1487,96.14189017640345
1488,113.63169606152296
1490,111.63804922622111
1492,112.88216839331811
1494,119.5488514557938
1496,107.75820840935754
1497,96.7861888657324
1499,99.4209675943864
1502,94.88078417875127
1507,116.88112781897068
1508,92.86232746510038
1509,110.26949367358651
1511,92.62687403981352
1512,111.62487467557978
1513,114.45208779162178
1514,104.00910809462259
1518,111.76022067550679
1519,92.10365311728368
1522,110.8232434783257
1524,79.44451446431013
1527,94.8533781852448
1529,92.59308756793502
1532,106.69280821786512
1536,111.90774565645128
1537,118.09131956671312
1539,108.60496777869552
1542,112.16907080157921
1543,94.822835621978
1544,106.25054705912622
1545,87.38006063291962
1550,94.77955639146386
1551,108.78056467472372
1554,106.6130048242424
1556,103.8430263888081
1559,93.09234528688988
1560,78.72406293676325
1562,95.82092161634306
1566,91.65310748471568
1567,111.11012974971254
1569,108.57913586965265
1570,112.3292303045287
1571,111.3179497196061
1574,92.84207534712179
1578,104.51162989111802
1580,91.72629081653491
1583,114.00581082614286
1584,92.83900684439777
1585,112.11142399264575
1586,93.03734943650156
1587,112.23023633921568
1588,92.00055964789163
1590,112.90975070964774
1592,105.60313676247252
1596,115.2873389821057
1598,109.79545664269865
1599,94.43319852898706
1604,116.19807121709215
1606,104.37696603690898
1607,96.95244367530688
1608,107.72944969585886
1609,119.08064485639092
1611,97.05057258975577
1613,96.36798500526184
1616,96.08824707317929
1619,114.76813072775457
1620,93.40298281327175
1621,111.33432150464286
1622,93.4233111943413
